source,text,label
trt,"İletişim Başkanlığı'nın ""Ayın Tarihi"" dergisinin 18. sayısı yayımlandı",non-sarcastic
trt,"Bakan Fidan, Varşova'da temaslarını sürdürüyor",non-sarcastic
trt,Türkiye ile Irak arasında 11 anlaşma imzalandı,non-sarcastic
trt,Gençlik ve Spor Bakanlığı'nın Yaz Gençlik Kampları başvuruları başladı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Hindistan-Pakistan geriliminin sıcak çatışmaya dönmesinden endişe duyuyoruz,non-sarcastic
trt,İstanbul Kentsel Dönüşüm Komisyonu kurulacak,non-sarcastic
trt,CHP’nin kurultay soruşturmasında Kılıçdaroğlu ifadeye çağrıldı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Irak Başbakanı Sudani'ye resmi karşılama,non-sarcastic
trt,Minguzzi Cinayeti Davası 20 Haziran'a ertelendi,non-sarcastic
trt,CHP İstanbul İl Başkanı Özgür Çelik'e 17 yıla kadar hapis talebi,non-sarcastic
trt,Büyükçekmece Belediyesine yolsuzluk soruşturması,non-sarcastic
trt,Bakan Tunç: Hukuki ve idari yargılama süreçleri için çalışmalar sürüyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Son 23 yılda 5 bin 927 vakıf kültür varlığı restore edildi,non-sarcastic
trt,NATO tarihinde ilk: Türk general güvenlik direktörü seçildi,non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Yapay zeka alanında girişim sermayesi fonu kuracağız,non-sarcastic
trt,Bakan Kurum: İstanbul'da acilen dönüştürülmesi gereken 600 bin konut var,non-sarcastic
trt,Sosyal medya kullanıcısı sayısı 58 milyonu aştı,non-sarcastic
trt,"TBMM'de ""Veriden Karara Ulusal Yapay Zeka Zirvesi"" başladı",non-sarcastic
trt,Rekabet Kurumu'ndan süt sektörüne geniş çaplı soruşturma,non-sarcastic
trt,DMM'den yapay zeka kaynaklı dezenformasyonla mücadele hedefi,non-sarcastic
trt,"Emine Erdoğan'dan ""Uluslararası İslam Sanatları Fuarı""na davet",non-sarcastic
trt,DMM: Ekrem İmamoğlu'nun X hesabına yargı kararıyla erişim engeli getirildi,non-sarcastic
trt,"Artık her perakende işletmesi ""AVM"" ibaresini kullanamayacak",non-sarcastic
trt,"Bakan Fidan, AB toplantısına katılıyor",non-sarcastic
trt,Bakan Yerlikaya: Kırmızı bültenle aranan 2 suçluyu daha ülkemize getirdik,non-sarcastic
trt,112'ye asılsız ihbarın cezası artıyor,non-sarcastic
trt,Şampiyonlar Ligi'nde PSG ve Inter finalde,non-sarcastic
trt,"Irak Başbakanı Sudani, Türkiye'de",non-sarcastic
trt,Irak Özel Temsilciliği’ne Veysel Eroğlu atandı,non-sarcastic
trt,Minguzzi cinayeti soruşturmasında 2 şüpheli daha tutuklandı,non-sarcastic
trt,15 bin sözleşmeli öğretmen atamasında sözlü sınava hak kazanan adaylar açıklandı,non-sarcastic
trt,İstanbul-Sevilla direkt uçuşları 17 Eylül'de başlıyor,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Pakistan Başbakanı Şerif ile telefonda görüştü",non-sarcastic
trt,Avrupa Parlamentosu’nun Türkiye raporuna tepki,non-sarcastic
trt,"Cumhurbaşkanı Yardımcısı Yılmaz, KKTC Başbakanı Üstel ile görüştü",non-sarcastic
trt,THY'nin İslamabad ve Lahor seferleri iptal,non-sarcastic
trt,"Emine Erdoğan: İslam sanatı, ilahi olanı hatırlatandır",non-sarcastic
trt,CHP'nin otobüs şoförüne 13 yıla kadar hapis istemi,non-sarcastic
trt,47 ildeki FETÖ operasyonunda gözaltı sayısı 222'ye yükseldi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Irak Başbakanı Sudani’yi kabul edecek",non-sarcastic
trt,İletişim Başkanı Fahrettin Altun'un acı günü,non-sarcastic
trt,"AYM, Sokak Hayvanları Yasası'nın iptali istemini reddetti",non-sarcastic
trt,Sözlü sınava katılacak öğretmen adayları bugün açıklanıyor,non-sarcastic
trt,Sırrı Süreyya Önder TBMM'de anıldı,non-sarcastic
trt,Devlet Bahçeli'den Sırrı Süreyya Önder için Meclis'te taziye ziyareti,non-sarcastic
trt,"Kurtulmuş: Önder, Terörsüz Türkiye sürecine fevkalade değerli katkı sundu",non-sarcastic
trt,"Mehmetçik, PKK’lı teröristlerin inlerine girmeye devam ediyor",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Muhalefet gözlerine bant çekmiş,non-sarcastic
trt,Hindistan-Pakistan: İki nükleer güç karşı karşıya,non-sarcastic
trt,Bakan Uraloğlu: Dijital platformların sorumluluklarını artırmayı hedefliyoruz,non-sarcastic
trt,Ömer Çelik: Pakistan'a yapılan saldırıyı kınıyoruz,non-sarcastic
trt,Yerlikaya: Kabine dönemimizde 237 bin suç unsuru oluşturan hesap tespit ettik,non-sarcastic
trt,"İzmir Büyükşehir belediyesine 3,7 milyon lira ""çevre"" cezası",non-sarcastic
trt,"İletişim Başkanlığı, Özel'e saldıran şüphelinin GBT'sinin silindiği iddiasını yalanladı",non-sarcastic
trt,Dışişleri Bakanlığı: Sivil altyapıyı hedef alan saldırıları kınıyoruz,non-sarcastic
trt,"Bakan Yerlikaya: Asayiş, terörle mücadele ve siber güvenlik ayrılmaz bütündür",non-sarcastic
trt,Harp sahasında bir ilk: İnsansız deniz aracı savaş uçağını vurdu,non-sarcastic
trt,İstanbul'da 15 ton bonzai üretilebilecek ham madde ele geçirildi,non-sarcastic
trt,İstanbul'da Kentsel Dönüşüm Zirvesi: Yarısı Bizden'de süreçler hızlandırılacak,non-sarcastic
trt,Siber suçlarla mücadele kapsamında 568 şüpheli yakalandı,non-sarcastic
trt,Bakan Fidan AB Dışişleri Bakanları Gayriresmi Toplantısı'na katılacak,non-sarcastic
trt,"Bakan Fidan, Pakistan Dışişleri Bakanı ile görüştü",non-sarcastic
trt,Dışişleri'nden İsrail'e tepki: Yayılmacı ve tahripkar anlayışın tezahürü,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Cumhurbaşkanlığı Politika Kurullarının başkanvekillerini kabul etti",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, MHP Genel Başkanı Bahçeli'yi ziyaret etti",non-sarcastic
trt,Türkiye'de toplam 485 diri fay segmenti bulunuyor,non-sarcastic
trt,Uluslararası Aile Forumu düzenlenecek,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Bahçeli ile görüşecek",non-sarcastic
trt,Mersin'de zehir tacirlerine operasyon: Büyük miktarda uyuşturucu ele geçirildi,non-sarcastic
trt,Bir mağara daha teröristlerden temizlendi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Milleti provoke eden, halkı galeyana getiren gazeteci olmaz",non-sarcastic
trt,23 yılda 740 kilometrelik 430 yeni tünel inşa edildi,non-sarcastic
trt,Katil İsrail'in yeni planı: Gazze'nin tamamını işgal etmek,non-sarcastic
trt,Taklit ve hileli gıda listesi güncellendi,non-sarcastic
trt,Özgür Özel'e saldıran Selçuk Tengioğlu tutuklandı,non-sarcastic
trt,"Bakan Fidan, AB toplantısına katılıyor",non-sarcastic
trt,Kadın ve çocuklara yönelik bilimsel araştırmalar destelenecek,non-sarcastic
trt,Adıyaman’ın Zey Köyü kayalık zeminde yeniden kuruldu,non-sarcastic
trt,Sırrı Süreyya Önder TBMM'de düzenlenecek törenle anılacak,non-sarcastic
trt,Meclis başkanlığı seçimi için takvim netleşti,non-sarcastic
trt,"Emine Erdoğan: Filizlenen her tohum, kalplere şifa olsun",non-sarcastic
trt,Bakan Işıkhan: Astım ilaçlarının 267'si geri ödeme listesinde,non-sarcastic
trt,Aile hekimliklerinde ikamete dayalı yeni uygulama,non-sarcastic
trt,"İHA saldırısına uğrayan ""Conscience"" gemisindeki 6 Türk vatandaşı ülkeye döndü",non-sarcastic
trt,"Bakan Memişoğlu, görevi başındaki ebeleri ziyaret etti",non-sarcastic
trt,"ABD'nin Ankara Büyükelçisi olarak atanan Barrack, Ankara'ya geldi",non-sarcastic
trt,Cumhurbaşkanı Erdoğan ATO'yu ziyaret etti,non-sarcastic
trt,"Bakan Fidan, BAE Devlet Başkanı Bin Zayid ile görüştü",non-sarcastic
trt,Cumhurbaşkanı Erdoğan ABD Başkanı Trump'ı Türkiye'ye davet etti,non-sarcastic
trt,AK Parti'de MYK toplandı,non-sarcastic
trt,Teröristlerce kullanılan mağaradaki mühimmat imha edildi,non-sarcastic
trt,Bakan Kurum: Yerel yönetimlerimizle iş birliği içinde çalışmayı sürdüreceğiz,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Artık kimsenin kaprisleriyle vakit kaybedemeyiz,non-sarcastic
trt,"İletişim Başkanlığı ""Sentetik Medya ve Enformasyon Güvenliği Çalıştayı"" düzenleyecek",non-sarcastic
trt,Yargıtayın bozma kararının ardından 28 Şubat davasında mütalaa açıklandı,non-sarcastic
trt,Ayşe Barım 7 Temmuz'da hakim karşısına çıkacak,non-sarcastic
trt,Bakan Kurum yeni köy evlerine taşınan aileye misafir oldu,non-sarcastic
trt,Bakan Yumaklı: Bütün birimlerimiz orman yangınlarıyla mücadeleye hazır,non-sarcastic
trt,TÜİK 12 uzman yardımcısı alacak,non-sarcastic
trt,TEKNOFEST 7 yılda 10 milyon 688 bin kişiyi ağırladı,non-sarcastic
trt,TÜSİAD yöneticileri hakkında yeni dava,non-sarcastic
trt,"Emine Erdoğan, Dünya Ebeler Günü'nü kutladı",non-sarcastic
trt,Özgür Özel'e saldıran zanlı hakkındaki soruşturma derinleştiriliyor,non-sarcastic
trt,Türkiye’den yeni bir meydan okuma: Nükleer enerjili denizaltı,non-sarcastic
trt,15 bin sözleşmeli öğretmen alımı için başvurularda son gün,non-sarcastic
trt,Ankara'da FETÖ operasyonu: 33 gözaltı,non-sarcastic
trt,6 ayrı organize suç örgütüne operasyon: 71 gözaltı,non-sarcastic
trt,Derbide lazer tutan taraftar gözaltına alındı,non-sarcastic
trt,Bakan Kacır: KKTC'de Milli Teknoloji Hamlesi rüzgarı estirdik,non-sarcastic
trt,“Sağlıkta Teknolojik İstiklal” bildirgesi kamuoyuna duyuruldu,non-sarcastic
trt,"""Özgür Özel'in makam aracı kapalı otoparka alınmadı"" iddiası yalanlandı",non-sarcastic
trt,"Bakan Yerlikaya: Povokatif paylaşım yapanlar, sanal devriyelerimiz tarafından titizlikle takip ediliyor",non-sarcastic
trt,"TBMM Başkanvekili Önder, son yolculuğuna uğurlandı",non-sarcastic
trt,Devlet Bahçeli: Şiddetin her türlüsüne karşıyız,non-sarcastic
trt,Adalet Bakanı Tunç'tan Özel'e saldıran kişiyle ilgili açıklama,non-sarcastic
trt,CHP Genel Başkanı Özel'e saldırı,non-sarcastic
trt,Bakan Kacır: Kıbrıs Türkü'nün bu topraklarda ev sahibi olduğunu tüm dünyaya tekrar ilan ettik,non-sarcastic
trt,Selçuk Bayraktar: TEKNOFEST Milli Teknoloji Hamlesi'nin meydanıdır,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Özgür Özel'e geçmiş olsun telefonu,non-sarcastic
trt,CHP Genel Başkanı Özel'e saldırıya tepkiler,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Kıbrıs Türkü'nü yok sayanlar karşılarında daha güçlü bir Türkiye bulacak,non-sarcastic
trt,Zafer Partisi İstanbul Gençlik Kolları Başkanlığı'na soruşturma başlatıldı,non-sarcastic
trt,Devlet korumasındaki çocuklar projeleriyle TEKNOFEST KKTC'de,non-sarcastic
trt,Elektronik haberleşmedeki tarifeler e-Devlet'ten karşılaştırılabilecek,non-sarcastic
trt,Yarısı Bizden'e ilişkin merak edilen sorular,non-sarcastic
trt,Yargı paketiyle magandalara verilecek cezalar artırılacak,non-sarcastic
trt,Sırrı Süreyya Önder son yolculuğuna uğurlanıyor,non-sarcastic
trt,TUSAŞ Genel Müdürü: KAAN 2027’de TEKNOFEST’te,non-sarcastic
trt,Sırrı Süreyya Önder'in vefatıyla Meclis'teki milletvekili sayısı 592'ye düştü,non-sarcastic
trt,AFAD'a gönüllü başvurusu 4 kat arttı,non-sarcastic
trt,Bakan Tunç: Bilirkişilik kurumunu güçlendirmeye devam edeceğiz,non-sarcastic
trt,TEKNOFEST KKTC'de son gün,non-sarcastic
trt,TBMM'nin gündemi yeni haftada da yoğun olacak,non-sarcastic
trt,Sırrı Süreyya Önder bugün son yolculuğuna uğurlanacak,non-sarcastic
trt,TEKNOFEST KKTC'de 4 ana kategoride birinciler belli oldu,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan'ın KKTC'yi ziyareti, Rum basınında geniş yankı buldu",non-sarcastic
trt,"DMM, 'Evli ama çocuksuz çiftlerin aile sayılmadığı' iddiasını yalanlandı",non-sarcastic
trt,Bakan Kurum: Kardeşlik şuuruyla çalışarak KKTC'yle gücümüzü paylaşmaya devam edeceğiz,non-sarcastic
trt,İletişim Başkanı Altun'dan Diyanet İşleri Başkanlığına cuma hutbeleri için teşekkür,non-sarcastic
trt,Sırrı Süreyya Önder yarın son yolculuğuna uğurlanacak,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Sırrı Süreyya Önder'e rahmet diliyorum,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: TEKNOFEST'i boykot çağrısı yapanlar hayal kırıklığına uğradı,non-sarcastic
trt,Kurtulmuş: Siyasi nezaketiyle herkesin saygısını kazanmış değerli bir insandı,non-sarcastic
trt,Sırrı Süreyya Önder için taziye mesajları art arda geldi,non-sarcastic
trt,Bahçeli: Hakikaten çok üzgünüm,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Adlarımız farklı olsa da soyadımız KKTC'dir,non-sarcastic
trt,Sırrı Süreyya Önder hayatını kaybetti,non-sarcastic
trt,KKTC Cumhuriyet Yerleşkesi açıldı,non-sarcastic
trt,Yeni Zigana Tüneli'nden 2 yılda 3 milyon 490 bin araç geçti,non-sarcastic
trt,MHP Genel Başkanı Bahçeli: Milliyetçiliği faşizmle bir görmek cahilliktir,non-sarcastic
trt,Doğu Akdeniz'de deniz trafiği yerli sistemle izlenecek,non-sarcastic
trt,60. Cumhurbaşkanlığı Türkiye Bisiklet Turu'nun 7. etabı başladı,non-sarcastic
trt,İkinci dönem hakim ve savcı yardımcılarının atamaları yapıldı,non-sarcastic
trt,TBMM Başkanlığı seçim süreci 28 Mayıs'ta başlıyor,non-sarcastic
trt,İletişim Başkanı Altun'dan KKTC Cumhuriyet Yerleşkesi paylaşımı,non-sarcastic
trt,1894 Marmara depremi 250 yıllık periyodu kırdı mı?,non-sarcastic
trt,Bakan Yerlikaya: Çocuklarımızın hayatıyla oynayan hiçbir servis şoförünün trafikte yeri yoktur,non-sarcastic
trt,Cumhurbaşkanlığına Cevdet Yılmaz vekalet edecek,non-sarcastic
trt,İzinsiz 1 Mayıs gösterisi soruşturması: 7 şüpheli tutuklandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan bugün KKTC'ye gidecek,non-sarcastic
trt,Bakan Güler: Ada'daki varlığımız Akdeniz'deki stratejik dengelerin teminatıdır,non-sarcastic
trt,1 Mayıs'taki izinsiz gösterilerde 418 kişi gözaltına alındı,non-sarcastic
trt,İstanbul'da terör operasyonu: 5 şüpheli tutuklandı,non-sarcastic
trt,1 Mayıs'ta provokasyon yaptığı belirlenen 17 kişiye tutuklama talebi,non-sarcastic
trt,Bakan Memişoğlu: 2 bin 239 hekim ataması yapılacak,non-sarcastic
trt,2'si kırmızı bültenle aranan 4 kişi yakalandı,non-sarcastic
trt,"Efkan Ala: CHP, kendini kurtarmak için boykot istiyor",non-sarcastic
trt,Ömer Çelik: Terörsüz Türkiye ile ülkemizin iç cephesi güçlenecek,non-sarcastic
trt,Aile Gençlik Fonu'na 100 bin 142 kişi başvurdu,non-sarcastic
trt,Irak'ın kuzeyinde teröristlerce kullanılan bir mağara imha edildi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan'dan, ""Saklı Kalanlar"" sergisine ziyaret",non-sarcastic
trt,Dışişleri'nden Özgürlük Filosu gemisine saldırıya kınama,non-sarcastic
trt,"İstanbul Valisi Gül'den ""sahte epilepsi nöbetiyle dilencilik"" uyarısı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Bazı konuların partisi, ideolojisi, kökeni, kimliği olmaz",non-sarcastic
trt,Sağlık Bakanlığı sözleşmeli personel alımı için tercihler başladı,non-sarcastic
trt,TDT Aksakallar Konseyi Girne'de toplandı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, KKTC'ye gidecek",non-sarcastic
trt,Cevdet Yılmaz: Türkiye'nin küresel ticaretteki payını yükseltmeyi amaçlıyoruz,non-sarcastic
trt,İletişim Başkanı Altun'dan CHP'ye sert tepki,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Türkiye küresel enerji denkleminde stratejik bir yere sahiptir,non-sarcastic
trt,Polisin üzerine otobüsü süren CHP şoförüne suç duyurusu,non-sarcastic
trt,Suriye’de provokasyon: Dürzilerden İsrail planına ret,non-sarcastic
trt,"KKTC Cumhurbaşkanlığı Yerleşkesi, Cumhurbaşkanı Erdoğan'ın katılımıyla yarın açılacak",non-sarcastic
trt,Milli haltercilerden 4 madalya,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Doğal Kaynaklar Zirvesi ve Yeşilay programına katılacak,non-sarcastic
trt,DMM CHP’nin otobüs şoförüne ilişkin iddiaları yalanladı,non-sarcastic
trt,CHP’nin şoförünün polisin üzerine otobüs sürdüğü anlar kamera,non-sarcastic
trt,"Bakan Kurum: İstanbul'da 36 bin binada, 425 bin bağımsız bölümün hasar tespiti yapıldı",non-sarcastic
trt,1 Mayıs'ta izinsiz gösteri yapan 409 şahıs gözaltına alındı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan TRT'nin 61. yılını kutladı,non-sarcastic
trt,DMM: 'İtalya 5 bin Türk'ün vize randevusunu iptal etti' iddiası manipülasyondur,non-sarcastic
trt,"Tatar: Türkiye, Avrupa'nın en büyük deprem gözleme ağına sahip ülkesi",non-sarcastic
trt,"İletişim Başkanı Altun: TRT, yarım asrı aşan yayıncılık birikimiyle önce bir kurum olmuştur",non-sarcastic
trt,"İletişim Başkanı Altun'dan ""1 Mayıs"" mesajı",non-sarcastic
trt,Bakan Kacır: Kuzey Kıbrıs'ı hep birlikte bilişim adası yapabiliriz,non-sarcastic
trt,Hakim ve savcıların terfi kararları Resmi Gazete'de,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, 5 ülkenin büyükelçisini kabul etti",non-sarcastic
trt,"Cevdet Yılmaz: TEKNOFEST, KKTC'li gençlerimize ilham kaynağı olacak",non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan 1 Mayıs mesajı,non-sarcastic
trt,"Türkiye, Suriye'nin yeni döneminde desteklerini sürdürecek",non-sarcastic
trt,TRT Genel Müdürü Sobacı: Türkiye'nin küresel alandaki güçlü sesi TRT bugün 61 yaşında,non-sarcastic
trt,"Selçuk Bayraktar: TEKNOFEST, Türkiye'nin bir özgüven devrimi",non-sarcastic
trt,KAAN'ın yeni prototipleri bu yıl uçacak,non-sarcastic
trt,Bakan Bayraktar: Türkiye'nin elektrik iletim ve dağıtım hatlarında hiçbir sorun yok,non-sarcastic
trt,"Bakan Işıkhan işçilerle buluştu, temizlik yaptı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Türkiye Yüzyılı, emek ve alın terinin yüzyılı olacak",non-sarcastic
trt,Bakan Işıkhan: Medeniyetimiz binlerce yıldır alın terinin savunucusu olmuştur,non-sarcastic
trt,Cevdet Yılmaz: Emekçi kardeşlerimize gönülden teşekkür ediyorum,non-sarcastic
trt,"Emine Erdoğan: Ülkemizin istikbali için dökülen her alın teri çok onurlu, çok kıymetlidir",non-sarcastic
trt,Bakan Yerlikaya: 79 ilimizde 127 açık hava toplantısı müracaatına izin verildi,non-sarcastic
trt,"TBMM komisyonu, Kartalkaya'da yakınlarını kaybeden aileleri dinledi",non-sarcastic
trt,TEKNOFEST KKTC kapılarını açtı,non-sarcastic
trt,'Yarısı Bizden' kampanyasında destek tutarı artırıldı,non-sarcastic
trt,TEKNOFEST KKTC kapılarını bugün açıyor,non-sarcastic
trt,Altun'dan Özel'e tepki: Devletimizi ne kadar tanımadığını açıkça ortaya koymuştur,non-sarcastic
trt,Denizli'de dövüldüğü iddia edilen 2 yaşındaki bebek korumaya alınacak,non-sarcastic
trt,Bakan Kacır TRT Haber'de konuştu: Yerli ve milli uydularımız ile süper ligdeyiz,non-sarcastic
trt,"Türkiye, Suriye'de uzlaşı ve barış çabalarına destek vermeyi sürdürecek",non-sarcastic
trt,Bakan Tunç: Yeni anayasa hedefinden vazgeçmiş değiliz,non-sarcastic
trt,"Türkiye, İsrail'in suçlarını UAD'de anlattı: Toplu cezalandırmadır",non-sarcastic
trt,Vali Şahin: Ankara'da 1 Mayıs kutlamaları 3 ayrı noktada kutlanacak,non-sarcastic
trt,Derbinin hakemi belli oldu,non-sarcastic
trt,Bakan Göktaş: Sosyal medyada koruyucu ve önleyici tedbirler alıyoruz,non-sarcastic
trt,Bakan Tekin: Gündemimizde yaz tatilini öne çekmek yok,non-sarcastic
trt,"KKTC Cumhurbaşkanlığı Yerleşkesi, Cumhurbaşkanı Erdoğan'ın katılımıyla açılacak",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Kameraları bantlamak bizim kitabımızda yazmaz,non-sarcastic
trt,"İBB'deki yolsuzluk soruşturmasında mahkemeden şüphelilerle ilgili ""örgüt elebaşına bağlılık"" vurgusu",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: İslam coğrafyası sinsi oyunların hedefinde,non-sarcastic
trt,"""Yarısı Bizden"" kampanyasında destek tutarı artırıldı",non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Suriye'yi bölmeye yönelik çabaları tasvip etmiyoruz,non-sarcastic
trt,"Bakan Tunç: ""Terörsüz Türkiye"" sürecinde bir pazarlık söz konusu değil",non-sarcastic
trt,Bakan Kurum'dan Arnavutköy'deki TOKİ konutlarına ilişkin açıklama,non-sarcastic
trt,Cumhurbaşkanı Erdoğan’dan 'Yarısı Bizden' müjdesi: Destekler artırıldı,non-sarcastic
